"Any","Mes","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Durada_atur","Nombre"
2020,2,7,"Horta-Guinardó",33,"el Baix Guinardó","De 6 a 12 mesos",143
2020,2,7,"Horta-Guinardó",34,"Can Baró","De 6 a 12 mesos",53
2020,2,7,"Horta-Guinardó",35,"el Guinardó","De 6 a 12 mesos",219
2020,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","De 6 a 12 mesos",67
2020,2,7,"Horta-Guinardó",37,"el Carmel","De 6 a 12 mesos",229
2020,2,7,"Horta-Guinardó",38,"la Teixonera","De 6 a 12 mesos",68
2020,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","De 6 a 12 mesos",40
2020,2,7,"Horta-Guinardó",40,"Montbau","De 6 a 12 mesos",29
2020,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","De 6 a 12 mesos",31
2020,2,7,"Horta-Guinardó",42,"la Clota","De 6 a 12 mesos",2
2020,2,7,"Horta-Guinardó",43,"Horta","De 6 a 12 mesos",185
2020,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","De 6 a 12 mesos",172
2020,2,8,"Nou Barris",45,"Porta","De 6 a 12 mesos",172
2020,2,8,"Nou Barris",46,"el Turó de la Peira","De 6 a 12 mesos",106
2020,2,8,"Nou Barris",47,"Can Peguera","De 6 a 12 mesos",15
2020,2,8,"Nou Barris",48,"la Guineueta","De 6 a 12 mesos",113
2020,2,8,"Nou Barris",49,"Canyelles","De 6 a 12 mesos",55
2020,2,8,"Nou Barris",50,"les Roquetes","De 6 a 12 mesos",120
2020,2,8,"Nou Barris",51,"Verdun","De 6 a 12 mesos",92
2020,2,8,"Nou Barris",52,"la Prosperitat","De 6 a 12 mesos",193
2020,2,8,"Nou Barris",53,"la Trinitat Nova","De 6 a 12 mesos",85
2020,2,8,"Nou Barris",54,"Torre Baró","De 6 a 12 mesos",24
2020,2,8,"Nou Barris",55,"Ciutat Meridiana","De 6 a 12 mesos",123
2020,2,8,"Nou Barris",56,"Vallbona","De 6 a 12 mesos",14
2020,2,9,"Sant Andreu",57,"la Trinitat Vella","De 6 a 12 mesos",114
2020,2,9,"Sant Andreu",58,"Baró de Viver","De 6 a 12 mesos",17
2020,2,9,"Sant Andreu",59,"el Bon Pastor","De 6 a 12 mesos",95
2020,2,9,"Sant Andreu",60,"Sant Andreu","De 6 a 12 mesos",383
2020,2,9,"Sant Andreu",61,"la Sagrera","De 6 a 12 mesos",174
2020,2,9,"Sant Andreu",62,"el Congrés i els Indians","De 6 a 12 mesos",85
2020,2,9,"Sant Andreu",63,"Navas","De 6 a 12 mesos",130
2020,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","De 6 a 12 mesos",231
2020,2,10,"Sant Martí",65,"el Clot","De 6 a 12 mesos",161
2020,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","De 6 a 12 mesos",81
2020,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","De 6 a 12 mesos",60
2020,2,10,"Sant Martí",68,"el Poblenou","De 6 a 12 mesos",204
2020,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","De 6 a 12 mesos",86
2020,2,10,"Sant Martí",70,"el Besòs i el Maresme","De 6 a 12 mesos",194
2020,2,10,"Sant Martí",71,"Provençals del Poblenou","De 6 a 12 mesos",130
2020,2,10,"Sant Martí",72,"Sant Martí de Provençals","De 6 a 12 mesos",183
2020,2,10,"Sant Martí",73,"la Verneda i la Pau","De 6 a 12 mesos",207
2020,2,99,"No consta",99,"No consta","De 6 a 12 mesos",2
2020,2,1,"Ciutat Vella",1,"el Raval","Més de 12 mesos",989
2020,2,1,"Ciutat Vella",2,"el Barri Gòtic","Més de 12 mesos",284
2020,2,1,"Ciutat Vella",3,"la Barceloneta","Més de 12 mesos",311
2020,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Més de 12 mesos",429
2020,2,2,"Eixample",5,"el Fort Pienc","Més de 12 mesos",419
2020,2,2,"Eixample",6,"la Sagrada Família","Més de 12 mesos",669
